id|code|name|type|parent_id
402418|CHN051032030|壤塘县|AREA|20256
402419|CHN051032031|阿坝县|AREA|20256
402420|CHN051032032|若尔盖县|AREA|20256
402421|CHN051032033|红原县|AREA|20256
402422|CHN051033021|康定县|AREA|20257
402423|CHN051033022|泸定县|AREA|20257
402424|CHN051033023|丹巴县|AREA|20257
402425|CHN051033024|九龙县|AREA|20257
402426|CHN051033025|雅江县|AREA|20257
402427|CHN051033026|道孚县|AREA|20257
402428|CHN051033027|炉霍县|AREA|20257
402429|CHN051033028|甘孜县|AREA|20257
402430|CHN051033029|新龙县|AREA|20257
402431|CHN051033030|德格县|AREA|20257
402432|CHN051033031|白玉县|AREA|20257
402433|CHN051033032|石渠县|AREA|20257
402434|CHN051033033|色达县|AREA|20257
402435|CHN051033034|理塘县|AREA|20257
402436|CHN051033035|巴塘县|AREA|20257
402437|CHN051033036|乡城县|AREA|20257
402438|CHN051033037|稻城县|AREA|20257
402439|CHN051033038|得荣县|AREA|20257
402440|CHN051034001|西昌|AREA|20258
402441|CHN051034022|木里藏族自治县|AREA|20258
402442|CHN051034023|盐源县|AREA|20258
402443|CHN051034024|德昌县|AREA|20258
402444|CHN051034025|会理县|AREA|20258
402445|CHN051034026|会东县|AREA|20258
402446|CHN051034027|宁南县|AREA|20258
402447|CHN051034028|普格县|AREA|20258
402448|CHN051034029|布拖县|AREA|20258
402449|CHN051034030|金阳县|AREA|20258
402450|CHN051034031|昭觉县|AREA|20258
402451|CHN051034032|喜德县|AREA|20258
402452|CHN051034033|冕宁县|AREA|20258
402453|CHN051034034|越西县|AREA|20258
402454|CHN051034035|甘洛县|AREA|20258
402455|CHN051034036|美姑县|AREA|20258
402456|CHN051034037|雷波县|AREA|20258
402457|520101|市辖区|AREA|20259
402458|CHN052001002|南明区|AREA|20259
402459|CHN052001003|云岩区|AREA|20259
402460|CHN052001011|花溪区|AREA|20259
402461|CHN052001012|乌当区|AREA|20259
402462|CHN052001013|白云区|AREA|20259
402463|CHN052001014|小河区|AREA|20259
402464|CHN052001021|开阳县|AREA|20259
402465|CHN052001022|息烽县|AREA|20259
402466|CHN052001023|修文县|AREA|20259
402467|CHN052001081|清镇|AREA|20259
402468|CHN052002001|钟山区|AREA|20260
402469|CHN052002003|六枝特区|AREA|20260
402470|CHN052002021|水城县|AREA|20260
402471|CHN052002022|盘　县|AREA|20260
402472|520301|市辖区|AREA|20261
402473|CHN052003002|红花岗区|AREA|20261
402474|CHN052003003|汇川区|AREA|20261
402475|CHN052003021|遵义县|AREA|20261
402476|CHN052003022|桐梓县|AREA|20261
402477|CHN052003023|绥阳县|AREA|20261
402478|CHN052003024|正安县|AREA|20261
402479|CHN052003025|道真仡佬族苗族自治县|AREA|20261
402480|CHN052003026|务川仡佬族苗族自治县|AREA|20261
402481|CHN052003027|凤冈县|AREA|20261
402482|CHN052003028|湄潭县|AREA|20261
402483|CHN052003029|余庆县|AREA|20261
402484|CHN052003030|习水县|AREA|20261
402485|CHN052003081|赤水|AREA|20261
402486|CHN052003082|仁怀|AREA|20261
402487|520401|市辖区|AREA|20262
402488|CHN052004002|西秀区|AREA|20262
402489|CHN052004021|平坝县|AREA|20262
402490|CHN052004022|普定县|AREA|20262
402491|CHN052004023|镇宁布依族苗族自治县|AREA|20262
402492|CHN052004024|关岭布依族苗族自治县|AREA|20262
402493|CHN052004025|紫云苗族布依族自治县|AREA|20262
402494|CHN052022001|铜仁|AREA|20263
402495|CHN052022022|江口县|AREA|20263
402496|CHN052022023|玉屏侗族自治县|AREA|20263
402497|CHN052022024|石阡县|AREA|20263
402498|CHN052022025|思南县|AREA|20263
402499|CHN052022026|印江土家族苗族自治县|AREA|20263
402500|CHN052022027|德江县|AREA|20263
402501|CHN052022028|沿河土家族自治县|AREA|20263
402502|CHN052022029|松桃苗族自治县|AREA|20263
402503|CHN052022030|万山特区|AREA|20263
402504|CHN052023001|兴义|AREA|20264
402505|CHN052023022|兴仁县|AREA|20264
402506|CHN052023023|普安县|AREA|20264
402507|CHN052023024|晴隆县|AREA|20264
402508|CHN052023025|贞丰县|AREA|20264
402509|CHN052023026|望谟县|AREA|20264
402510|CHN052023027|册亨县|AREA|20264
402511|CHN052023028|安龙县|AREA|20264
402512|CHN052024001|毕节|AREA|20265
402513|CHN052024022|大方县|AREA|20265
402514|CHN052024023|黔西县|AREA|20265
402515|CHN052024024|金沙县|AREA|20265
402516|CHN052024025|织金县|AREA|20265
402517|CHN052024026|纳雍县|AREA|20265
402518|CHN052024027|威宁彝族回族苗族自治县|AREA|20265
402519|CHN052024028|赫章县|AREA|20265
402520|CHN052026001|凯里|AREA|20266
402521|CHN052026022|黄平县|AREA|20266
402522|CHN052026023|施秉县|AREA|20266
402523|CHN052026024|三穗县|AREA|20266
402524|CHN052026025|镇远县|AREA|20266
402525|CHN052026026|岑巩县|AREA|20266
402526|CHN052026027|天柱县|AREA|20266
402527|CHN052026028|锦屏县|AREA|20266
402528|CHN052026029|剑河县|AREA|20266
402529|CHN052026030|台江县|AREA|20266
402530|CHN052026031|黎平县|AREA|20266
402531|CHN052026032|榕江县|AREA|20266
402532|CHN052026033|从江县|AREA|20266
402533|CHN052026034|雷山县|AREA|20266
402534|CHN052026035|麻江县|AREA|20266
402535|CHN052026036|丹寨县|AREA|20266
402536|CHN052027001|都匀|AREA|20267
402537|CHN052027002|福泉|AREA|20267
402538|CHN052027022|荔波县|AREA|20267
402539|CHN052027023|贵定县|AREA|20267
402540|CHN052027025|瓮安县|AREA|20267
402541|CHN052027026|独山县|AREA|20267
402542|CHN052027027|平塘县|AREA|20267
402543|CHN052027028|罗甸县|AREA|20267
402544|CHN052027029|长顺县|AREA|20267
402545|CHN052027030|龙里县|AREA|20267
402546|CHN052027031|惠水县|AREA|20267
402547|CHN052027032|三都水族自治县|AREA|20267
402548|530101|市辖区|AREA|20268
402549|CHN053001002|五华区|AREA|20268
402550|CHN053001003|盘龙区|AREA|20268
402551|CHN053001011|官渡区|AREA|20268
402552|CHN053001012|西山区|AREA|20268
402553|CHN053001013|东川区|AREA|20268
402554|CHN053001021|呈贡县|AREA|20268
402555|CHN053001022|晋宁县|AREA|20268
402556|CHN053001024|富民县|AREA|20268
402557|CHN053001025|宜良县|AREA|20268
402558|CHN053001026|石林彝族自治县|AREA|20268
402559|CHN053001027|嵩明县|AREA|20268
402560|CHN053001028|禄劝彝族苗族自治县|AREA|20268
402561|CHN053001029|寻甸回族彝族自治县|AREA|20268
402562|CHN053001081|安宁|AREA|20268
402563|530301|市辖区|AREA|20269
402564|CHN053003002|麒麟区|AREA|20269
402565|CHN053003021|马龙县|AREA|20269
402566|CHN053003022|陆良县|AREA|20269
402567|CHN053003023|师宗县|AREA|20269
402568|CHN053003024|罗平县|AREA|20269
402569|CHN053003025|富源县|AREA|20269
402570|CHN053003026|会泽县|AREA|20269
402571|CHN053003028|沾益县|AREA|20269
402572|CHN053003081|宣威|AREA|20269
402573|530401|市辖区|AREA|20270
402574|CHN053004002|红塔区|AREA|20270
402575|CHN053004021|江川县|AREA|20270
402576|CHN053004022|澄江县|AREA|20270
402577|CHN053004023|通海县|AREA|20270
402578|CHN053004024|华宁县|AREA|20270
402579|CHN053004025|易门县|AREA|20270
402580|CHN053004026|峨山彝族自治县|AREA|20270
402581|CHN053004027|新平彝族傣族自治县|AREA|20270
402582|CHN053004028|元江哈尼族彝族傣族自治县|AREA|20270
402583|530501|市辖区|AREA|20271
402584|CHN053005002|隆阳区|AREA|20271
402585|CHN053005021|施甸县|AREA|20271
402586|CHN053005022|腾冲县|AREA|20271
402587|CHN053005023|龙陵县|AREA|20271
402588|CHN053005024|昌宁县|AREA|20271
402589|530601|市辖区|AREA|20272
402590|CHN053006002|昭阳区|AREA|20272
402591|CHN053006021|鲁甸县|AREA|20272
402592|CHN053006022|巧家县|AREA|20272
402593|CHN053006023|盐津县|AREA|20272
402594|CHN053006024|大关县|AREA|20272
402595|CHN053006025|永善县|AREA|20272
402596|CHN053006026|绥江县|AREA|20272
402597|CHN053006027|镇雄县|AREA|20272
402598|CHN053006028|彝良县|AREA|20272
402599|CHN053006029|威信县|AREA|20272
402600|CHN053006030|水富县|AREA|20272
402601|530701|市辖区|AREA|20273
402602|CHN053007002|古城区|AREA|20273
402603|CHN053007021|玉龙纳西族自治县|AREA|20273
402604|CHN053007022|永胜县|AREA|20273
402605|CHN053007023|华坪县|AREA|20273
402606|CHN053007024|宁蒗彝族自治县|AREA|20273
402607|530801|市辖区|AREA|20274
402608|530802|翠云区|AREA|20274
402609|CHN053008000|普洱哈尼族彝族自治县|AREA|20274
402610|CHN053008022|墨江哈尼族自治县|AREA|20274
402611|CHN053008023|景东彝族自治县|AREA|20274
402612|CHN053008024|景谷傣族彝族自治县|AREA|20274
402613|CHN053008025|镇沅彝族哈尼族拉祜族自治县|AREA|20274
402614|CHN053008026|江城哈尼族彝族自治县|AREA|20274
402615|CHN053008027|孟连傣族拉祜族佤族自治县|AREA|20274
402616|CHN053008028|澜沧拉祜族自治县|AREA|20274
402617|CHN053008029|西盟佤族自治县|AREA|20274
402618|530901|市辖区|AREA|20275
402619|CHN053009002|临翔区|AREA|20275
402620|CHN053009021|凤庆县|AREA|20275
402621|CHN053009022|云　县|AREA|20275
402622|CHN053009023|永德县|AREA|20275
402623|CHN053009024|镇康县|AREA|20275
402624|CHN053009025|双江拉祜族佤族布朗族傣族自治县|AREA|20275
402625|CHN053009026|耿马傣族佤族自治县|AREA|20275
402626|CHN053009027|沧源佤族自治县|AREA|20275
402627|CHN053023001|楚雄|AREA|20276
402628|CHN053023022|双柏县|AREA|20276
402629|CHN053023023|牟定县|AREA|20276
402630|CHN053023024|南华县|AREA|20276
402631|CHN053023025|姚安县|AREA|20276
402632|CHN053023026|大姚县|AREA|20276
402633|CHN053023027|永仁县|AREA|20276
402634|CHN053023028|元谋县|AREA|20276
402635|CHN053023029|武定县|AREA|20276
402636|CHN053023031|禄丰县|AREA|20276
402637|CHN053025001|个旧|AREA|20277
402638|CHN053025002|开远|AREA|20277
402639|CHN053025022|蒙自县|AREA|20277
402640|CHN053025023|屏边苗族自治县|AREA|20277
402641|CHN053025024|建水县|AREA|20277
402642|CHN053025025|石屏县|AREA|20277
402643|CHN053025026|弥勒县|AREA|20277
402644|CHN053025027|泸西县|AREA|20277
402645|CHN053025028|元阳县|AREA|20277
402646|CHN053025029|红河县|AREA|20277
402647|CHN053025030|金平苗族瑶族傣族自治县|AREA|20277
402648|CHN053025031|绿春县|AREA|20277
402649|CHN053025032|河口瑶族自治县|AREA|20277
402650|CHN053026021|文山县|AREA|20278
402651|CHN053026022|砚山县|AREA|20278
402652|CHN053026023|西畴县|AREA|20278
402653|CHN053026024|麻栗坡县|AREA|20278
402654|CHN053026025|马关县|AREA|20278
402655|CHN053026026|丘北县|AREA|20278
402656|CHN053026027|广南县|AREA|20278
402657|CHN053026028|富宁县|AREA|20278
402658|CHN053028001|景洪|AREA|20279
402659|CHN053028022|勐海县|AREA|20279
402660|CHN053028023|勐腊县|AREA|20279
402661|CHN053029001|大理|AREA|20280
402662|CHN053029022|漾濞彝族自治县|AREA|20280
402663|CHN053029023|祥云县|AREA|20280
402664|CHN053029024|宾川县|AREA|20280
402665|CHN053029025|弥渡县|AREA|20280
402666|CHN053029026|南涧彝族自治县|AREA|20280
402667|CHN053029027|巍山彝族回族自治县|AREA|20280
402668|CHN053029028|永平县|AREA|20280
402669|CHN053029029|云龙县|AREA|20280
402670|CHN053029030|洱源县|AREA|20280
402671|CHN053029031|剑川县|AREA|20280
402672|CHN053029032|鹤庆县|AREA|20280
402673|CHN053031002|瑞丽|AREA|20281
402674|CHN053031003|潞西|AREA|20281
402675|CHN053031022|梁河县|AREA|20281
402676|CHN053031023|盈江县|AREA|20281
402677|CHN053031024|陇川县|AREA|20281
402678|CHN053033021|泸水县|AREA|20282
402679|CHN053033023|福贡县|AREA|20282
402680|CHN053033024|贡山独龙族怒族自治县|AREA|20282
402681|CHN053033025|兰坪白族普米族自治县|AREA|20282
402682|CHN053034021|香格里拉县|AREA|20283
402683|CHN053034022|德钦县|AREA|20283
402684|CHN053034023|维西傈僳族自治县|AREA|20283
402685|540101|市辖区|AREA|20284
402686|CHN054001002|城关区|AREA|20284
402687|CHN054001021|林周县|AREA|20284
402688|CHN054001022|当雄县|AREA|20284
402689|CHN054001023|尼木县|AREA|20284
402690|CHN054001024|曲水县|AREA|20284
402691|CHN054001025|堆龙德庆县|AREA|20284
402692|CHN054001026|达孜县|AREA|20284
402693|CHN054001027|墨竹工卡县|AREA|20284
402694|CHN054021021|昌都县|AREA|20285
402695|CHN054021022|江达县|AREA|20285
402696|CHN054021023|贡觉县|AREA|20285
402697|CHN054021024|类乌齐县|AREA|20285
402698|CHN054021025|丁青县|AREA|20285
402699|CHN054021026|察雅县|AREA|20285
402700|CHN054021027|八宿县|AREA|20285
402701|CHN054021028|左贡县|AREA|20285
402702|CHN054021029|芒康县|AREA|20285
402703|CHN054021032|洛隆县|AREA|20285
402704|CHN054021033|边坝县|AREA|20285
402705|CHN054022021|乃东县|AREA|20286
402706|CHN054022022|扎囊县|AREA|20286
402707|CHN054022023|贡嘎县|AREA|20286
402708|CHN054022024|桑日县|AREA|20286
402709|CHN054022025|琼结县|AREA|20286
402710|CHN054022026|曲松县|AREA|20286
402711|CHN054022027|措美县|AREA|20286
402712|CHN054022028|洛扎县|AREA|20286
402713|CHN054022029|加查县|AREA|20286
402714|CHN054022031|隆子县|AREA|20286
402715|CHN054022032|错那县|AREA|20286
402716|CHN054022033|浪卡子县|AREA|20286
402717|CHN054023001|日喀则|AREA|20287
402718|CHN054023022|南木林县|AREA|20287
402719|CHN054023023|江孜县|AREA|20287
402720|CHN054023024|定日县|AREA|20287
402721|CHN054023025|萨迦县|AREA|20287
402722|CHN054023026|拉孜县|AREA|20287
402723|CHN054023027|昂仁县|AREA|20287
402724|CHN054023028|谢通门县|AREA|20287
402725|CHN054023029|白朗县|AREA|20287
402726|CHN054023030|仁布县|AREA|20287
402727|CHN054023031|康马县|AREA|20287
402728|CHN054023032|定结县|AREA|20287
402729|CHN054023033|仲巴县|AREA|20287
402730|CHN054023034|亚东县|AREA|20287
402731|CHN054023035|吉隆县|AREA|20287
402732|CHN054023036|聂拉木县|AREA|20287
402733|CHN054023037|萨嘎县|AREA|20287
402734|CHN054023038|岗巴县|AREA|20287
402735|CHN054024021|那曲县|AREA|20288
402736|CHN054024022|嘉黎县|AREA|20288
402737|CHN054024023|比如县|AREA|20288
402738|CHN054024024|聂荣县|AREA|20288
402739|CHN054024025|安多县|AREA|20288
402740|CHN054024026|申扎县|AREA|20288
402741|CHN054024027|索　县|AREA|20288
402742|CHN054024028|班戈县|AREA|20288
402743|CHN054024029|巴青县|AREA|20288
402744|CHN054024030|尼玛县|AREA|20288
402745|CHN054025021|普兰县|AREA|20289
402746|CHN054025022|札达县|AREA|20289
402747|CHN054025023|噶尔县|AREA|20289
402748|CHN054025024|日土县|AREA|20289
402749|CHN054025025|革吉县|AREA|20289
402750|CHN054025026|改则县|AREA|20289
402751|CHN054025027|措勤县|AREA|20289
402752|CHN054026021|林芝县|AREA|20290
402753|CHN054026022|工布江达县|AREA|20290
402754|CHN054026023|米林县|AREA|20290
402755|CHN054026024|墨脱县|AREA|20290
402756|CHN054026025|波密县|AREA|20290
402757|CHN054026026|察隅县|AREA|20290
402758|CHN054026027|朗　县|AREA|20290
402759|610101|市辖区|AREA|20291
402760|CHN061001002|新城区|AREA|20291
402761|CHN061001003|碑林区|AREA|20291
402762|CHN061001004|莲湖区|AREA|20291
402763|CHN061001011|灞桥区|AREA|20291
402764|CHN061001012|未央区|AREA|20291
402765|CHN061001013|雁塔区|AREA|20291
402766|CHN061001014|阎良区|AREA|20291
402767|CHN061001015|临潼区|AREA|20291
402768|CHN061001016|长安区|AREA|20291
402769|CHN061001022|蓝田县|AREA|20291
402770|CHN061001024|周至县|AREA|20291
402771|CHN061001025|户　县|AREA|20291
402772|CHN061001026|高陵县|AREA|20291
402773|610201|市辖区|AREA|20292
402774|CHN061002002|王益区|AREA|20292
402775|CHN061002003|印台区|AREA|20292
402776|CHN061002004|耀州区|AREA|20292
402777|CHN061002022|宜君县|AREA|20292
402778|610301|市辖区|AREA|20293
402779|CHN061003002|渭滨区|AREA|20293
402780|CHN061003003|金台区|AREA|20293
402781|CHN061003004|陈仓区|AREA|20293
402782|CHN061003022|凤翔县|AREA|20293
402783|CHN061003023|岐山县|AREA|20293
402784|CHN061003024|扶风县|AREA|20293
402785|CHN061003026|眉　县|AREA|20293
402786|CHN061003027|陇　县|AREA|20293
402787|CHN061003028|千阳县|AREA|20293
402788|CHN061003029|麟游县|AREA|20293
402789|CHN061003030|凤　县|AREA|20293
402790|CHN061003031|太白县|AREA|20293
402791|610401|市辖区|AREA|20294
402792|CHN061004002|秦都区|AREA|20294
402793|CHN061004003|杨凌区|AREA|20294
402794|CHN061004004|渭城区|AREA|20294
402795|CHN061004022|三原县|AREA|20294
402796|CHN061004023|泾阳县|AREA|20294
402797|CHN061004024|乾　县|AREA|20294
402798|CHN061004025|礼泉县|AREA|20294
402799|CHN061004026|永寿县|AREA|20294
402800|CHN061004027|彬　县|AREA|20294
402801|CHN061004028|长武县|AREA|20294
402802|CHN061004029|旬邑县|AREA|20294
402803|CHN061004030|淳化县|AREA|20294
402804|CHN061004031|武功县|AREA|20294
402805|CHN061004081|兴平|AREA|20294
402806|610501|市辖区|AREA|20295
402807|CHN061005002|临渭区|AREA|20295
402808|CHN061005021|华　县|AREA|20295
402809|CHN061005022|潼关县|AREA|20295
402810|CHN061005023|大荔县|AREA|20295
402811|CHN061005024|合阳县|AREA|20295
402812|CHN061005025|澄城县|AREA|20295
402813|CHN061005026|蒲城县|AREA|20295
402814|CHN061005027|白水县|AREA|20295
402815|CHN061005028|富平县|AREA|20295
402816|CHN061005081|韩城|AREA|20295
402817|CHN061005082|华阴|AREA|20295
402818|610601|市辖区|AREA|20296
402819|CHN061006002|宝塔区|AREA|20296
402820|CHN061006021|延长县|AREA|20296
402821|CHN061006022|延川县|AREA|20296
402822|CHN061006023|子长县|AREA|20296
402823|CHN061006024|安塞县|AREA|20296
402824|CHN061006025|志丹县|AREA|20296
402825|CHN061006026|吴旗县|AREA|20296
402826|CHN061006027|甘泉县|AREA|20296
402827|CHN061006028|富　县|AREA|20296
402828|CHN061006029|洛川县|AREA|20296
402829|CHN061006030|宜川县|AREA|20296
402830|CHN061006031|黄龙县|AREA|20296
402831|CHN061006032|黄陵县|AREA|20296
402832|610701|市辖区|AREA|20297
402833|CHN061007002|汉台区|AREA|20297
402834|CHN061007021|南郑县|AREA|20297
402835|CHN061007022|城固县|AREA|20297
402836|CHN061007023|洋　县|AREA|20297
402837|CHN061007024|西乡县|AREA|20297
402838|CHN061007025|勉　县|AREA|20297
402839|CHN061007026|宁强县|AREA|20297
402840|CHN061007027|略阳县|AREA|20297
402841|CHN061007028|镇巴县|AREA|20297
402842|CHN061007029|留坝县|AREA|20297
402843|CHN061007030|佛坪县|AREA|20297
402844|610801|市辖区|AREA|20298
402845|CHN061008002|榆阳区|AREA|20298
402846|CHN061008021|神木县|AREA|20298
402847|CHN061008022|府谷县|AREA|20298
402848|CHN061008023|横山县|AREA|20298
402849|CHN061008024|靖边县|AREA|20298
402850|CHN061008025|定边县|AREA|20298
402851|CHN061008026|绥德县|AREA|20298
402852|CHN061008027|米脂县|AREA|20298
402853|CHN061008028|佳　县|AREA|20298
402854|CHN061008029|吴堡县|AREA|20298
402855|CHN061008030|清涧县|AREA|20298
402856|CHN061008031|子洲县|AREA|20298
402857|610901|市辖区|AREA|20299
402858|CHN061009002|汉滨区|AREA|20299
402859|CHN061009021|汉阴县|AREA|20299
402860|CHN061009022|石泉县|AREA|20299
402861|CHN061009023|宁陕县|AREA|20299
402862|CHN061009024|紫阳县|AREA|20299
402863|CHN061009025|岚皋县|AREA|20299
402864|CHN061009026|平利县|AREA|20299
402865|CHN061009027|镇坪县|AREA|20299
402866|CHN061009028|旬阳县|AREA|20299
402867|CHN061009029|白河县|AREA|20299
402868|611001|市辖区|AREA|20300
402869|CHN061010002|商州区|AREA|20300
402870|CHN061010021|洛南县|AREA|20300
402871|CHN061010022|丹凤县|AREA|20300
402872|CHN061010023|商南县|AREA|20300
402873|CHN061010024|山阳县|AREA|20300
402874|CHN061010025|镇安县|AREA|20300
402875|CHN061010026|柞水县|AREA|20300
402876|620101|市辖区|AREA|20301
402877|CHN062001002|城关区|AREA|20301
402878|CHN062001003|七里河区|AREA|20301
402879|CHN062001004|西固区|AREA|20301
402880|CHN062001005|安宁区|AREA|20301
402881|CHN062001011|红古区|AREA|20301
402882|CHN062001021|永登县|AREA|20301
402883|CHN062001022|皋兰县|AREA|20301
402884|CHN062001023|榆中县|AREA|20301
402885|620201|市辖区|AREA|20302
402886|620301|市辖区|AREA|20303
402887|CHN062003002|金川区|AREA|20303
402888|CHN062003021|永昌县|AREA|20303
402889|620401|市辖区|AREA|20304
402890|CHN062004002|白银区|AREA|20304
402891|CHN062004003|平川区|AREA|20304
402892|CHN062004021|靖远县|AREA|20304
402893|CHN062004022|会宁县|AREA|20304
402894|CHN062004023|景泰县|AREA|20304
402895|620501|市辖区|AREA|20305
402896|CHN062005002|秦城区|AREA|20305
402897|CHN062005003|北道区|AREA|20305
402898|CHN062005021|清水县|AREA|20305
402899|CHN062005022|秦安县|AREA|20305
402900|CHN062005023|甘谷县|AREA|20305
402901|CHN062005024|武山县|AREA|20305
402902|CHN062005025|张家川回族自治县|AREA|20305
402903|620601|市辖区|AREA|20306
402904|CHN062006002|凉州区|AREA|20306
402905|CHN062006021|民勤县|AREA|20306
402906|CHN062006022|古浪县|AREA|20306
402907|CHN062006023|天祝藏族自治县|AREA|20306
402908|620701|市辖区|AREA|20307
402909|CHN062007002|甘州区|AREA|20307
402910|CHN062007021|肃南裕固族自治县|AREA|20307
402911|CHN062007022|民乐县|AREA|20307
402912|CHN062007023|临泽县|AREA|20307
402913|CHN062007024|高台县|AREA|20307
402914|CHN062007025|山丹县|AREA|20307
402915|620801|市辖区|AREA|20308
402916|CHN062008002|崆峒区|AREA|20308
402917|CHN062008021|泾川县|AREA|20308
402918|CHN062008022|灵台县|AREA|20308
402919|CHN062008023|崇信县|AREA|20308
402920|CHN062008024|华亭县|AREA|20308
402921|CHN062008025|庄浪县|AREA|20308
402922|CHN062008026|静宁县|AREA|20308
402923|620901|市辖区|AREA|20309
402924|CHN062009002|肃州区|AREA|20309
402925|CHN062009021|金塔县|AREA|20309
402926|CHN062009022|安西县|AREA|20309
402927|CHN062009023|肃北蒙古族自治县|AREA|20309
402928|CHN062009024|阿克塞哈萨克族自治县|AREA|20309
402929|CHN062009081|玉门|AREA|20309
402930|CHN062009082|敦煌|AREA|20309
402931|621001|市辖区|AREA|20310
402932|CHN062010002|西峰区|AREA|20310
402933|CHN062010021|庆城县|AREA|20310
402934|CHN062010022|环　县|AREA|20310
402935|CHN062010023|华池县|AREA|20310
402936|CHN062010024|合水县|AREA|20310
402937|CHN062010025|正宁县|AREA|20310
402938|CHN062010026|宁　县|AREA|20310
402939|CHN062010027|镇原县|AREA|20310
402940|621101|市辖区|AREA|20311
402941|CHN062011002|安定区|AREA|20311
402942|CHN062011021|通渭县|AREA|20311
402943|CHN062011022|陇西县|AREA|20311
402944|CHN062011023|渭源县|AREA|20311
402945|CHN062011024|临洮县|AREA|20311
402946|CHN062011025|漳　县|AREA|20311
402947|CHN062011026|岷　县|AREA|20311
402948|621201|市辖区|AREA|20312
402949|CHN062012002|武都区|AREA|20312
402950|CHN062012021|成　县|AREA|20312
402951|CHN062012022|文　县|AREA|20312
402952|CHN062012023|宕昌县|AREA|20312
402953|CHN062012024|康　县|AREA|20312
402954|CHN062012025|西和县|AREA|20312
402955|CHN062012026|礼　县|AREA|20312
402956|CHN062012027|徽　县|AREA|20312
402957|CHN062012028|两当县|AREA|20312
402958|CHN062029001|临夏|AREA|20313
402959|CHN062029021|临夏县|AREA|20313
402960|CHN062029022|康乐县|AREA|20313
402961|CHN062029023|永靖县|AREA|20313
402962|CHN062029024|广河县|AREA|20313
402963|CHN062029025|和政县|AREA|20313
402964|CHN062029026|东乡族自治县|AREA|20313
402965|CHN062029027|积石山保安族东乡族撒拉族自治县|AREA|20313
402966|CHN062030001|合作|AREA|20314
402967|CHN062030021|临潭县|AREA|20314
402968|CHN062030022|卓尼县|AREA|20314
402969|CHN062030023|舟曲县|AREA|20314
402970|CHN062030024|迭部县|AREA|20314
402971|CHN062030025|玛曲县|AREA|20314
402972|CHN062030026|碌曲县|AREA|20314
402973|CHN062030027|夏河县|AREA|20314
402974|630101|市辖区|AREA|20315
402975|CHN063001002|城东区|AREA|20315
402976|CHN063001003|城中区|AREA|20315
402977|CHN063001004|城西区|AREA|20315
402978|CHN063001005|城北区|AREA|20315
402979|CHN063001021|大通回族土族自治县|AREA|20315
402980|CHN063001022|湟中县|AREA|20315
402981|CHN063001023|湟源县|AREA|20315
402982|CHN063021021|平安县|AREA|20316
402983|CHN063021022|民和回族土族自治县|AREA|20316
402984|CHN063021023|乐都县|AREA|20316
402985|CHN063021026|互助土族自治县|AREA|20316
402986|CHN063021027|化隆回族自治县|AREA|20316
402987|CHN063021028|循化撒拉族自治县|AREA|20316
402988|CHN063022021|门源回族自治县|AREA|20317
402989|CHN063022022|祁连县|AREA|20317
402990|CHN063022023|海晏县|AREA|20317
402991|CHN063022024|刚察县|AREA|20317
402992|CHN063023021|同仁县|AREA|20318
402993|CHN063023022|尖扎县|AREA|20318
402994|CHN063023023|泽库县|AREA|20318
402995|CHN063023024|河南蒙古族自治县|AREA|20318
402996|CHN063025021|共和县|AREA|20319
402997|CHN063025022|同德县|AREA|20319
402998|CHN063025023|贵德县|AREA|20319
402999|CHN063025024|兴海县|AREA|20319
403000|CHN063025025|贵南县|AREA|20319
403001|CHN063026021|玛沁县|AREA|20320
403002|CHN063026022|班玛县|AREA|20320
403003|CHN063026023|甘德县|AREA|20320
403004|CHN063026024|达日县|AREA|20320
403005|CHN063026025|久治县|AREA|20320
403006|CHN063026026|玛多县|AREA|20320
403007|CHN063027021|玉树县|AREA|20321
403008|CHN063027022|杂多县|AREA|20321
403009|CHN063027023|称多县|AREA|20321
403010|CHN063027024|治多县|AREA|20321
403011|CHN063027025|囊谦县|AREA|20321
403012|CHN063027026|曲麻莱县|AREA|20321
403013|CHN063028001|格尔木|AREA|20322
403014|CHN063028002|德令哈|AREA|20322
403015|CHN063028021|乌兰县|AREA|20322
403016|CHN063028022|都兰县|AREA|20322
403017|CHN063028023|天峻县|AREA|20322
403018|640101|市辖区|AREA|20323
403019|CHN064001004|兴庆区|AREA|20323
403020|CHN064001005|西夏区|AREA|20323
403021|CHN064001006|金凤区|AREA|20323
403022|CHN064001021|永宁县|AREA|20323
403023|CHN064001022|贺兰县|AREA|20323
403024|CHN064001081|灵武|AREA|20323
403025|640201|市辖区|AREA|20324
403026|CHN064002002|大武口区|AREA|20324
403027|CHN064002005|惠农区|AREA|20324
403028|CHN064002021|平罗县|AREA|20324
403029|640301|市辖区|AREA|20325
403030|CHN064003002|利通区|AREA|20325
403031|CHN064003023|盐池县|AREA|20325
403032|CHN064003024|同心县|AREA|20325
403033|CHN064003081|青铜峡|AREA|20325
403034|640401|市辖区|AREA|20326
403035|CHN064004002|原州区|AREA|20326
403036|CHN064004022|西吉县|AREA|20326
403037|CHN064004023|隆德县|AREA|20326
403038|CHN064004024|泾源县|AREA|20326
403039|CHN064004025|彭阳县|AREA|20326
403040|640501|市辖区|AREA|20327
403041|CHN064005002|沙坡头区|AREA|20327
403042|CHN064005021|中宁县|AREA|20327
403043|CHN064005022|海原县|AREA|20327
